"id","subproduct_id","subproduct_name","product_name","question","answer","language","tag","link","question_id","data_type","date"
224465,158,"PKO_Common","ПКО ФЛ","есть комиссии при отсрочке?","Комиссия за отсрочку платежа в мобильном приложении bcc.kz - 0 тенге, но есть депонирование по 1 000 тенге за каждый отсроченный месяц. \n \nУсловия и инструкции - https://www.bcc.kz/personal/post-loan-service/#tabs-1-1.","ru","commissions","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=220458012","2c446b92-2484-4ad4-8d1b-21f7a7ff89fe","confluence","2025-06-05 02:01:41"
224910,44,"GoldCard","Карты","У вас есть дебетовая карта от Union Pay?","В нашем банке есть дебетовая карта Gold от Union Pay - #GoldCard. Подробнее о её возможностях и условиях можете узнать по ссылке: https://www.bcc.kz/personal/cards/goldcard/ \nЕсли у Вас возникнут вопросы, пожалуйста, обращайтесь.","ru","issues","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=220458012","22cab5a0-2e36-46cf-b66e-e5cd0f9e7fe2","confluence","2025-06-05 02:02:05"
5643,6,"TravelCard","Карты","Каковы преимущества карты #TravelCard?","Карта #TravelCard предлагает следующие преимущества: \n \u25aa 4% кэшбэк \n - на все покупки в категории путешествий (гостиницы, авиа/ЖД билеты, круизы), за поездки такси и в магазинах Duty Free. \n \n \u25aa DragonPass \n - 10 бесплатных проходов в год в более 1 200 бизнес-залов DragonPass по всему миру, если в течение месяца рассчитываетесь картой #TravelCard на 150 000 тенге. \n \n \u25aa Бесплатные переводы между картами любых банков \n - на карты РК и до 500 000 тенге за рубеж. \n \n \u25aa Страхование до $750 000 \n - для владельцев и членов семьи (только для резидентов РК по условиям Visa), включая медицинскую помощь, отмену рейса, потерю багажа и защиту покупок.","ru","description","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=208605649","3bb16e6b-0c4e-4976-b285-992b8ef16fba","confluence","2025-02-25 17:20:06"
73923,6,"TravelCard","Карты","Есть ли кешбэк на поездки такси с картой #TravelCard?","С картой #TravelCard вы получаете 4% кешбэка на все покупки в категории путешествий (гостиницы,авиа/ЖД билеты,круизы), за поездки такси и в магазинах Duty Free.","ru","cashback","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=208605649","cd2f1606-66c1-4671-9d2e-35f8070295ca","confluence","2025-02-25 17:20:19.452245"
73925,6,"TravelCard","Карты","Можно ли с картой #TravelCard делать покупки в магазинах Duty Free?","Используя #TravelCard можно делать покупки в магазинах Duty Free. С картой #TravelCard вы получаете 4% кешбэка на все покупки в категории путешествий (гостиницы,авиа/ЖД билеты,круизы), за поездки такси и в магазинах Duty Free.","ru","services","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=208605649","eb4302f5-142a-407c-9332-0b9eb56e2622","confluence","2025-02-25 17:20:39.931749"
73929,4,"CardCard","Карты","Каковы тарифы на переводы с карты #картакарта на карту в зарубежный банк на сайте BCC.KZ?","Тарифы на переводы с карты #картакарта на карту в зарубежный банк на сайте BCC.KZ: личные деньги - 1% + 250 KZT; кредитные деньги - 4% + 250 KZT.","ru","issues","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=205695614","77473870-5a56-4e92-9b22-1ad565db30aa","confluence","2025-02-25 17:21:07.129423"
4661,4,"CardCard","Карты","Каков размер кешбэка по карте #картакарта?","Вы можете получить кешбэк по карте #картакарта при совершении следующих операции: \n \n1. Кешбэк в размере 1% при оплате услуг в мобильном приложении BCC.KZ такие как: \n- мобильная связь \n- транспорт и билеты \n- коммунальные платежи \n- интернет, домашний телефон, TV \n- услуги детских дошкольных учреждений (детские сады). \n \n2. Кешбэк до 10% при совершении покупок в любимых категориях. Для получения 1% кешбэка за все покупки по карте #картакарта необходимо выбрать категорию ""Все покупки"". \n \n3. Для получения кешбэка до 15% по карте #картакарта, вы можете совершать покупки у наших партнёров. \n \nМаксимальная сумма кешбэка в месяц - 20 000 тенге.","ru","cashback","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=210146712, https://kb.apps.bcc.kz/pages/viewpage.action?pageId=205713389","181936bf-af09-4785-b01a-64e364c18454","confluence","2025-05-15 10:48:02"
4671,4,"CardCard","Карты","Каков размер минимального платежа по карте #картакарта?","Минимальный платеж по карте #картакарта составляет 5% долга без рассрочки + регулярный платеж по рассрочкам (при наличии рассрочки).","ru","limits","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=205692825","ed290403-f617-4d10-99a3-7ef2f532a23b","confluence","2025-06-03 09:57:26"
169519,33,"Refinancing","Кредиты","Что такое внутреннее рефинансирование?","Внутреннее рефинансирование доступно физическим лицам (включая пенсионеров и военнослужащих), имеющим беззалоговые займы в АО ""Банк ЦентрКредит"". Условия: \n \u25ab Не допускаются займы в просрочке. \n \u25ab Максимальная сумма займа: до 8 000 000 тенге. \n \u25ab Срок кредита: от 6 до 60 месяцев. \n \u25ab Возраст заемщика: от 21 года до 68 лет на момент окончания займа. \n \u25ab Подтверждение доходов: полное. \n \u25ab Валюта кредита: тенге. \n \u25ab Рефинансированию подлежат займы, обслуживающиеся в Банке не менее 3 месяцев на момент подачи заявки. \n \u25ab Возможность получения суммы добора есть (не превышая максимальную сумму займа). \n \u25ab Повторное внутреннее рефинансирование возможно не ранее чем через 12 месяцев.","ru","undefined","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=214005058","1ad32fdf-dc8b-4ad4-98e4-2905bb9391ad","confluence","2025-04-17 15:50:00.610126"
169520,33,"Refinancing","Кредиты","Ішкі қайта қаржыландыру деген не?","Ішкі қайта қаржыландыру «Банк ЦентрКредит» АҚ-да кепілсіз қарыздары бар жеке тұлғаларға (зейнеткерлер мен әскери қызметшілерді қоса алғанда) қолжетімді. Шарттары: \n \u25ab Кешіктірілген қарыздарға жол берілмейді. \n \u25ab Қарыздың максималды сомасы: 8 000 000 теңгеге дейін. \n \u25ab Несие мерзімі: 6 айдан 60 айға дейін. \n \u25ab Кірісті растау: толық. \n \u25ab Несие валютасы: теңге. \n \u25ab Қайта қаржыландыруға өтінім берілген сәтте Банкте кемінде 3 ай қызмет көрсетілетін қарыздар қарастырылады. \n \u25ab Қосымша соманы алу мүмкіндігі бар (максималды қарыз сомасынан аспауы тиіс). \n \u25ab Қайта ішкі қайта қаржыландыру кемінде 12 айдан кейін мүмкін.","kz","undefined","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=214005058","1ad32fdf-dc8b-4ad4-98e4-2905bb9391ad","confluence","2025-04-17 15:50:00.643269"
4689,4,"CardCard","Карты","Как осуществляются переводы и платежи по карте #картакарта?","Тарифы на переводы и платежи по карте #картакарта: \n \u25ab Переводы на свою карту/счет или на карту/счет другого клиента внутри банка через банкомат/ИПТ банка - 4%. \n \u25ab Переводы на карту в другой банк РК через банкомат - 4%, минимум 250 KZT. \n \u25ab Переводы на карту в зарубежный банк через банкомат - 4% + 500 KZT. \n \u25ab Переводы на карту в зарубежный банк через интернет/BCC.KZ: \n - на сайте bcc.kz: личные деньги - 1% + 250 KZT; кредитные деньги - 4% + 250 KZT. \n - в остальных каналах: 4% + 250 KZT. \n \u25ab Платежи безналичным путем через банкоматы/ИПТ - 50 KZT.","ru","payments","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=205695614","b0a108cb-ec67-4a63-b77a-ded584a35baf","confluence","2025-02-25 17:19:35"
4730,4,"CardCard","Карты","BCC.KZ мобильді қосымшасында #картакарта картасы бойынша бөліп төлеу режимін қалай онлайн қосуға және өшіруге болады?","Сіз BCC.KZ мобильді қосымшасында #картакарта картасы бойынша бөліп төлеу режимін келесі нұсқаулық арқылы қосып, өшіре аласыз: \n - BCC.KZ-тегі басты бетте қол жетімді шоттар тізімінен #картакарта картасын таңдаңыз. \n - ""Бөліп төлеу"" түймесін басыңыз. Қалыпты жағдайда бөліп төлеу режимі өшіп тұрады, бұл ""Off"" күйін көрсетеді. \n - Жүгірткіні оңға сырғыту арқылы бөліп төлеу режимін қосыңыз. \n - Бөліп төлеу режимі қосылған кезде сіздің барлық #картакарта картасы бойынша сатып алуларыңыз несие лимиті есебінен серіктестер желісінде комиссиясыз тең бөліктерге бөлінеді.","kz","issues","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=205692584","3c490511-92c8-46aa-8893-59ca33d6964e","confluence","2025-02-25 17:19:46"
4662,4,"CardCard","Карты","#Картакарта картасы бойынша кешбэк мөлшері қандай?","Келесі әрекеттерді орындаған кезде #картакарта картасы бойынша кешбэк алуға болады: \n \n1. BCC.KZ мобильді қосымшасындағы келесі қызметтерге ақы төлеу кезінде 1% мөлшеріндегі кешбэк: \n- ұялы байланыс \n- қоғамдық көлік \n- коммуналдық төлемдер \n- байланыс қызметтері, интернет, үй телефоны, TV \n- мектепке дейінгі балалар мекемелерінің қызметтері (балабақшалар). \n \n2. Сүйікті санаттарда сатып алу кезінде 10% дейін кешбэк. Барлық сатып алуларға 1% кешбэк алу үшін ""барлық сатып алулар"" санатын таңдау керек. \n \n3. #Картакарта бойынша 15%-ға дейін кешбэк алу үшін, сіз біздің серіктестерімізден сатып алулар жасай аласыз. \n \nАйына кешбэктің максималды сомасы - 20 000 теңге.","kz","cashback","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=210146712, https://kb.apps.bcc.kz/pages/viewpage.action?pageId=205713389","181936bf-af09-4785-b01a-64e364c18454","confluence","2025-05-15 10:48:02"
169521,33,"Refinancing","Кредиты","Какие условия рефинансирования?","Условия Рефинансирования для беззалоговых займов в других банках:\n \u25ab Максимальная сумма займа: до 8 000 000 KZT. \n \u25ab Срок кредита: от 6 до 60 месяцев. \n \u25ab Подтверждение доходов: полное. \n \u25ab Допускается: Рефинансирование займов из нескольких БВУ и Дофинансирование после рефинансирования. Займы перед другими банками могут быть рефинансированы, если срок займа превышает 3 месяца и с момента его выдачи прошло не менее 3 месяцев на момент обращения в Банк. \n\nУсловия Рефинансирования для беззалоговых займов выданных в АО ""Банк ЦентрКредит"": \n \u25ab Максимальная сумма займа: до 8 000 000 KZT. \n \u25ab Срок кредита: от 6 до 60 месяцев. \n \u25ab Подтверждение доходов: полное. \n \u25ab Допускается рефинансирование мигрированных займов из ДБ АО Альфа Банк Казахстан. \n \u25ab Рефинансированию подлежат займы, обсуживающиеся в Банке не менее 3 месяцев на момент подачи заявки. \n \u25ab Повторное рефинансирование возможно не ранее чем через 12 месяцев.","ru","undefined","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=214005058","ac1e246d-9f8d-41d4-9afb-30ac0cd52965","confluence","2025-04-17 15:50:13.766719"
224466,158,"PKO_Common","ПКО ФЛ","отсрочкада комиссия бар ма?","Төлемді кейінге қалдырғаны үшін комиссия bcc.kz мобильді қосымшасында - 0 теңге, бірақ әрбір кейінге қалдырылған ай үшін 1 000 теңгеден сақтауға беру бар. \n \nШарттар мен нұсқаулар - https://www.bcc.kz/kz/personal/post-loan-service/#tabs-1-1.","kz","commissions","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=220458012","2c446b92-2484-4ad4-8d1b-21f7a7ff89fe","confluence","2025-06-05 02:01:41"
4690,4,"CardCard","Карты","#Картакарта картасы бойынша аударымдар мен төлемдер қалай жүзеге асады?","#Картакарта картасы бойынша аударымдар мен төлемдер тарифтері: \n \u25ab Банктің банкоматы/АТТ арқылы Банк ішіндегі өз картасына/шотына немесе басқа клиенттің картасына/шотына ақша аудару - 4%. \n \u25ab Банкомат арқылы ҚР басқа банкіне картаға ақша аудару - 4%, кем дегенде 250 KZT. \n \u25ab Банкомат арқылы шетелдік банкке картаға ақша аудару - 4% + 500 KZT. \n \u25ab Интернет/BCC.KZ арқылы шетелдік банкке картаға ақша аудару: \n - bcc.kz сайтында: жеке қаражат - 1% + 250 KZT; несиелік лимит - 4% + 250 KZT. \n - өзге арналарда: 4% + 250 KZT. \n \u25ab Банкоматтар/АТТ арқылы қолма-қол ақшасыз төлем жасау - 50 KZT.","kz","payments","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=205695614","b0a108cb-ec67-4a63-b77a-ded584a35baf","confluence","2025-02-25 17:19:35"
4729,4,"CardCard","Карты","Как включить и отключить режим рассрочки по карте #картакарта онлайн в мобильном приложении BCC.KZ?","Вы сможете включать и отключать режим рассрочки по карте #картакарта онлайн в мобильном приложении BCC.KZ по следующей инструкции: \n - Выберите #картакарта из списка ваших доступных счетов на главном экране BCC.KZ. \n - Нажмите на кнопку “Рассрочка”. В обычном состоянии режим рассрочки выключен, что и показывает статус “Off”. \n - Включите режим рассрочки, сдвинув ползунок направо. \n - С включенным режимом рассрочки все ваши покупки по #картакарта за счет кредитного лимита будут делиться на равные части без комиссий в сети партнеров.","ru","issues","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=205692584","3c490511-92c8-46aa-8893-59ca33d6964e","confluence","2025-02-25 17:19:46"
169522,33,"Refinancing","Кредиты","Қайта қаржыландыру шарттары қандай?","Басқа банктердегі кепілсіз несиелерді қайта қаржыландыру шарттары: \n \u25ab Несиенің ең жоғары сомасы: 8 000 000 KZT дейін. \n \u25ab Несие мерзімі: 6 айдан 60 айға дейін. \n \u25ab Табысты растау: толық. \n \u25ab Рұқсат етіледі: Бірнеше банктегі несиелерді қайта қаржыландыру және қайта қаржыландырудан кейін қосымша қаржыландыру. Егер несие мерзімі 3 айдан көп болса және оны рәсімдеген сәттен бастап банкке жүгінген кезде кемінде 3 ай өтсе, басқа ЕДБ алдындағы қарыздар қайта қаржыландырылуы мүмкін. \n \n""Банк ЦентрКредит"" АҚ берген кепілсіз несиелерді қайта қаржыландыру шарттары: \n \u25ab Несиенің ең жоғары сомасы: 8 000 000 KZT дейін. \n \u25ab Несие мерзімі: 6 айдан 60 айға дейін. \n \u25ab Табысты растау: толық. \n \u25ab ДБ АО Альфа Банк Қазақстаннан миграцияланған несиелерді қайта қаржыландыруға рұқсат етіледі. \n \u25ab Өтінім беру кезінде Банкте кемінде 3 ай қызмет көрсетілген несиелер қайта қаржыландырылады. \n \u25ab Қайта қаржыландыруды қайталау 12 айдан кейін ғана рұқсат етіледі.","kz","undefined","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=214005058","ac1e246d-9f8d-41d4-9afb-30ac0cd52965","confluence","2025-04-17 15:50:13.895477"
224467,158,"PKO_Common","ПКО ФЛ","почему мне отказали в отсрочке?","При отсрочке платежей применяется индивидуальный подход для каждого клиента. Основной причиной отказ может быть низкая платежеспособность.","ru","payments","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=220458012","6c42e048-5094-46c0-94ae-5bfb15cf1c01","confluence","2025-06-05 02:01:41"
73930,4,"CardCard","Карты","BCC.KZ сайтында #картакарта картасынан шетелдік банкке картаға аударым жасау тарифтері қандай?","BCC.KZ сайтында #картакарта картасынан шетелдік банкке картаға аударым жасау тарифтері: жеке қаражат - 1% + 250 KZT; несиелік лимит - 4% + 250 KZT.","kz","issues","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=205695614","77473870-5a56-4e92-9b22-1ad565db30aa","confluence","2025-02-25 17:21:07.169483"
224911,44,"GoldCard","Карты","Сізде Union Pay дебеттік картасы бар ма?","Біздің банкте Union Pay төлем жүйесінің Gold дебеттік картасы - #GoldCard бар. Картаның мүмкіндіктері мен шарттары туралы толығырақ ақпаратты сілтемеден білуге болады: https://www.bcc.kz/kz/personal/cards/goldcard/ \nЕгер Сізде сұрақтар туындаса, жазуыңызды сұраймыз.","kz","issues","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=220458012","22cab5a0-2e36-46cf-b66e-e5cd0f9e7fe2","confluence","2025-06-05 02:02:05"
169601,33,"Refinancing","Кредиты","Как сделать внешнее рефинансирование?","Условия Рефинансирования для беззалоговых займов в других банках:\n \u25ab Максимальная сумма займа: до 8 000 000 KZT. \n \u25ab Срок кредита: от 6 до 60 месяцев. \n \u25ab Подтверждение доходов: полное. \n \u25ab Допускается: Рефинансирование займов из нескольких БВУ и Дофинансирование после рефинансирования. Займы перед другими БВУ могут быть рефинансированы, если срок займа превышает 3 месяца и с момента его выдачи прошло не менее 3 месяцев на момент обращения в Банк. \n \u25ab Оформления займа: через отделение.","ru","undefined","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=214005058","a9a1e42c-c5aa-483d-8b7b-af0721cb893f","confluence","2025-04-17 17:00:46.657244"
169602,33,"Refinancing","Кредиты","Сыртқы қаржыландыру қалай жасаймын?","Басқа банктердегі кепілсіз несиелерді қайта қаржыландыру шарттары:\n \u25ab Несиенің ең жоғары сомасы: 8 000 000 KZT дейін. \n \u25ab Несие мерзімі: 6 айдан 60 айға дейін. \n \u25ab Табыс растау: толық. \n \u25ab Рұқсат етіледі: Бірнеше банктегі несиелерді қайта қаржыландыру және қайта қаржыландырудан кейін қосымша қаржыландыру. Егер несие мерзімі 3 айдан көп болса және оны рәсімдеген сәттен бастап банкке жүгінген кезде кемінде 3 ай өтсе, басқа ЕДБ алдындағы қарыздар қайта қаржыландырылуы мүмкін. \n \u25ab Несие рәсімдеу: бөлімше арқылы.","kz","undefined","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=214005058","a9a1e42c-c5aa-483d-8b7b-af0721cb893f","confluence","2025-04-17 17:00:46.754066"
224468,158,"PKO_Common","ПКО ФЛ","неге маған отсрочка берілмеді?","Төлемдерді кейінге қалдыру кезінде әрбір клиент жеке қаралады. Мақұлдамаудың негізгі себебі төлем қабілетінің төмендігі болуы мүмкін.","kz","issues","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=220458012","6c42e048-5094-46c0-94ae-5bfb15cf1c01","confluence","2025-06-05 02:01:42"
224912,52,"DragonCard","Карты","У вас есть премиальная карта от Union Pay?","В нашем банке есть премиальная карта Asia Prestige Diamond от Union Pay - #DragonCard. Подробнее о её возможностях и условиях можете узнать по ссылке: https://www.bcc.kz/personal/cards/dragoncard/ \nЕсли у Вас возникнут вопросы, пожалуйста, обращайтесь.","ru","issues","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=220458012","f617591b-320c-481b-a638-af5efc6d24fd","confluence","2025-06-05 02:02:05"
224469,158,"PKO_Common","ПКО ФЛ","как подать на отсрочку?","Отправить заявку на отсрочку платежа можно в мобильном приложении bcc.kz. Заявку на отсрочку можно подать даже в случае просрочки или в день платежа. \n \nУсловия и инструкции - https: //www.bcc.kz/personal/post-loan-service/#tabs-1-1.","ru","credit_limit","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=220458012","97c2f7b9-26ba-467a-9e02-f244fc910653","confluence","2025-06-05 02:01:42"
224913,52,"DragonCard","Карты","Сізде Union Pay премиум картасы бар ма?","Біздің банкте Union Pay төлем жүйесінің Asia Prestige Diamond преимум картасы - #DragonCard бар. Картаның мүмкіндіктері мен шарттары туралы толығырақ ақпаратты сілтемеден білуге болады: https://www.bcc.kz/kz/personal/cards/dragoncard/ \nЕгер Сізде сұрақтар туындаса, жазуыңызды сұраймыз.","kz","issues","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=220458012","f617591b-320c-481b-a638-af5efc6d24fd","confluence","2025-06-05 02:02:05"
224470,158,"PKO_Common","ПКО ФЛ","отсрочкаға өтінім қалай береді?","Төлемді кейінге қалдыру өтінімін bcc.kz мобильді қосымшасы арқылы жіберуге болады. Өтінімді кешіктірілген жағдайда немесе төлем күні де беруге болады. \n \nШарттар мен нұсқаулар - https://www.bcc.kz/kz/personal/post-loan-service/#tabs-1-1.","kz","credit_limit","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=220458012","97c2f7b9-26ba-467a-9e02-f244fc910653","confluence","2025-06-05 02:01:42"
224914,52,"DragonCard","Карты","Как сделать карту #DragonCard мультивалютной?","Для того, чтобы сделать карту #DragonCard мультивалютной, необходимо привязать к карте валютные счета через мобильное приложение BCC.KZ:\n \u27a1Зайдите в мобильное приложение BCC.KZ,\n \u27a1Кликните на карту #DragonCard, \n \u27a1В разделе ""Текущие счета"" выберите ""Новый счет"".\n \u2757 К карте можно привязать счета в валютах USD, CNY.","ru","financials","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=220458012","71e1f98f-9c16-4958-82e7-4127b8c9e005","confluence","2025-06-05 02:02:05"
224471,158,"PKO_Common","ПКО ФЛ","какие документы нужны для отсрочки?","По отсрочке платежа при необходимости Банк может запросить подтверждающие документы по официальным удаленным каналам связи Банка.","ru","issues","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=220458012","d272e3a9-41c2-4823-8507-bfa5493f46f8","confluence","2025-06-05 02:01:42"
224915,52,"DragonCard","Карты","#DragonCard картасын қалай мультивалюталық қылса болады?","#DragonCard картасы мультивалюталық болу үшін BCC.KZ мобильді қосымшасы арқылы валюталық шоттарды картаға тіркеу қажет:\n \u27a1BCC.KZ мобильді қосымшасына кіріңіз, \n \u27a1Басты бетте #DragonCard картасын таңдаңыз, \n \u27a1""Ағымдағы шоттар"" бөлімінде ""Жаңа шот"" бөліміне өтіп, шотты тіркей аласыз.\n \u2757 Картаға USD және CNY валюталарындағы шоттарды тіркеуге болады.","kz","opening","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=220458012","71e1f98f-9c16-4958-82e7-4127b8c9e005","confluence","2025-06-05 02:02:05"
168399,2,"Cards_Common","Карты","Комиссия Банка за конвертацию при оплате картой в другой стране?","Если по операциям, совершаемым в сети других банков в иностранной валюте, возникает конвертация, возможно применение комиссии Optional Issuer Fee (OIF) 1,5% от суммы операции.","ru","commissions","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=230721761","943b4553-9e08-4d61-921c-e2612f727fb9","confluence","2025-04-10 02:02:43"
224472,158,"PKO_Common","ПКО ФЛ","отсрочка бойынша қандай құжаттар керек?","Төлемді кейінге қалдыру бойынша Банк қажет болған жағдайда Банктің қашықтағы ресми байланыс арналары арқылы растайтын құжаттарды сұрата алады.","kz","issues","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=220458012","d272e3a9-41c2-4823-8507-bfa5493f46f8","confluence","2025-06-05 02:01:42"
224916,44,"GoldCard","Карты","Как сделать карту #GoldCard мультивалютной?","Для того, чтобы сделать карту #GoldCard мультивалютной, необходимо привязать к карте валютные счета через мобильное приложение BCC.KZ:\n \u27a1Зайдите в мобильное приложение BCC.KZ,\n \u27a1Кликните на карту #GoldCard, \n \u27a1В разделе ""Текущие счета"" выберите ""Новый счет"".\n \u2757 К карте можно привязать счета в валютах USD, CNY.","ru","financials","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=220458012","8388e09b-89f1-468c-9ed8-2fe065e2225b","confluence","2025-06-05 02:02:05"
168400,2,"Cards_Common","Карты","Басқа елде картамен төлеген кезде банктің айырбастау комиссиясы?","Егер шетел валютасындағы басқа банктер желісінде жасалатын операциялар бойынша айырбастау туындаса, операция сомасының 1,5% - Optional Issuer Fee (OIF) комиссиясы қолданылуы мүмкін.","kz","commissions","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=230721761","943b4553-9e08-4d61-921c-e2612f727fb9","confluence","2025-04-10 02:02:43"
224473,1231,"Pismo_zapros_ot_strahovoj_kompanii","ПКО ФЛ","Получили запрос от страховой, что делать?","Для рассмотрения запроса от страховой компании Вы можете оставить обращение по ссылке: https://www.bcc.kz/deferral/.","ru","services","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=220458012","2c4fe2c5-b54d-4112-a697-85fa7acc24a1","confluence","2025-06-05 02:01:42"
224917,44,"GoldCard","Карты","#GoldCard картасын қалай мультивалюталық қылса болады?","#GoldCard картасы мультивалюталық болу үшін BCC.KZ мобильді қосымшасы арқылы валюталық шоттарды картаға тіркеу қажет:\n \u27a1BCC.KZ мобильді қосымшасына кіріңіз, \n \u27a1Басты бетте #GoldCard картасын таңдаңыз, \n \u27a1""Ағымдағы шоттар"" бөлімінде ""Жаңа шот"" бөліміне өтіп, шотты тіркей аласыз.\n \u2757 Картаға USD және CNY валюталарындағы шоттарды тіркеуге болады.","kz","opening","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=220458012","8388e09b-89f1-468c-9ed8-2fe065e2225b","confluence","2025-06-05 02:02:05"
168401,2,"Cards_Common","Карты","Комиссия за конвертацию за границей?","Если по операциям, совершаемым в сети других банков в иностранной валюте, возникает конвертация, возможно применение комиссии Optional Issuer Fee (OIF) 1,5% от суммы операции.","ru","commissions","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=230721761","de54d9a4-15da-4518-9b0a-159a78140144","confluence","2025-04-10 02:02:43"
224474,1231,"Pismo_zapros_ot_strahovoj_kompanii","ПКО ФЛ","Сақтандыру компаниясынан сұрату келді, не істеу керек?","Сақтандыру компаниясының сұрауын қарастыру үшін Сіз мына сілтеме бойынша өтініш қалдыра аласыз: https://www.bcc.kz/deferral/.","kz","services","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=220458012","2c4fe2c5-b54d-4112-a697-85fa7acc24a1","confluence","2025-06-05 02:01:42"
224918,52,"DragonCard","Карты","Как узнать баланс карты #DragonCard?","Вы можете проверить баланс карты #DragonCard после входа в свой личный кабинет на главной странице в мобильном приложении BCC.KZ.","ru","usage","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=220458012","91b2778a-214a-46f1-aa20-f85623753371","confluence","2025-06-05 02:02:05"
168402,2,"Cards_Common","Карты","Шетелде айырбастау комиссиясы?","Егер шетел валютасындағы басқа банктер желісінде жасалатын операциялар бойынша айырбастау туындаса, операция сомасының 1,5% - Optional Issuer Fee (OIF) комиссиясы қолданылуы мүмкін.","kz","commissions","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=230721761","de54d9a4-15da-4518-9b0a-159a78140144","confluence","2025-04-10 02:02:44"
224475,1227,"Oformlenie_prava_sobstvennosti_vvod_v_ekspluatatsiju_nedvizhimosti_po_dolevomu_uchastiju","ПКО ФЛ","что делать если недвижимость ввели эксплуатацию?","Для дальнейшего узаконения документов Вы можете оставить обращение по ссылке: https://www.bcc.kz/deferral/.","ru","issues","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=220458012","0591cfba-23f2-4fee-ae2b-86dc17fa294e","confluence","2025-06-05 02:01:42"
224919,52,"DragonCard","Карты","#DragonCard картасының теңгерімін қалай білуге болады?","Сіз #DragonCard картасының теңгерімін BCC.KZ мобильді қосымшасының басты бетінде жеке кабинетіңізге кіргеннен кейін тексере аласыз.","kz","usage","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=220458012","91b2778a-214a-46f1-aa20-f85623753371","confluence","2025-06-05 02:02:05"
224476,1227,"Oformlenie_prava_sobstvennosti_vvod_v_ekspluatatsiju_nedvizhimosti_po_dolevomu_uchastiju","ПКО ФЛ","жылжымайтын мүлікті қолданысқа берді, әрі қарай не істеу керек?","Құжаттарды әрі қарай заңдастыру үшін Сіз өтінішті мына сілтеме бойынша қалдыра аласыз: https://www.bcc.kz/deferral/.","kz","description","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=220458012","0591cfba-23f2-4fee-ae2b-86dc17fa294e","confluence","2025-06-05 02:01:42"
224920,44,"GoldCard","Карты","Как узнать баланс карты #GoldCard?","Вы можете проверить баланс карты #GoldCard после входа в свой личный кабинет на главной странице в мобильном приложении BCC.KZ.","ru","usage","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=220458012","f2355fb0-6c7c-47f8-83e9-afd1187d70b1","confluence","2025-06-05 02:02:05"
168152,44,"GoldCard","Карты","Gold card карталары не үшін қажет?","#GoldCard - бұл Қытай аумағында юаньмен айырбастаусыз операциялар және қаржыны оңтайлы онлайн басқару.\nТолық ақпарат мына сілтеме бойынша: https://www.bcc.kz/kz/personal/cards/goldcard/.","kz","issues","https://kb.apps.bcc.kz/pages/viewpage.action?pageId=230721761","bf741acc-cf8c-4b5a-a614-17cd21a536df","confluence","2025-04-10 02:02:33"
